row_id,planet_name,num_stars,num_planets,num_moons,orbital_period,radius_in_earth,mass_in_earth,planet_mass,eccentricity,equilibrium_temp_K,st_eff_temp_k,st_radius,st_mass
4605,Kepler-884 b,1,1,0,5.69919514,1.32,,,0,1089,6070,1.03,1
4606,Kepler-885 b,1,1,0,18.11472949,2.5,,,,,6187,1.35,1.21
4607,Kepler-886 b,1,1,0,6.24146367,1.36,,,0,1098,6334,1.04,1.03
4608,Kepler-887 b,1,2,0,20.42228798,1.84,,,,,6194,1.29,1.19
4609,Kepler-887 c,1,2,0,7.63861,0.95,,,0,1058,6401,1.12,1.16
4610,Kepler-888 b,1,1,0,70.69870888,,,,,,5820.63,0.94,1.05
4611,Kepler-889 b,1,1,0,3.74443645,1.1,,,0,1328,5876,1.29,1.13
4612,Kepler-890 b,1,1,0,52.75875577,8.89,,,,,5954,1.13,1.09
4613,Kepler-891 b,1,1,0,53.44944498,5.82,,,0,486,5919,1,1.11
4614,Kepler-892 b,1,1,0,13.7521,2.88,,,0,546,4777,0.67,0.69
4615,Kepler-893 b,1,1,0,6.338518,2.85,,,0,944,5863,0.92,1.07
4616,Kepler-894 b,1,1,0,9.80321143,,,,,,5774.14,0.87,1.03
4617,Kepler-895 b,1,1,0,2.806242,1.46,,,0,789,4320,0.57,0.6
4618,Kepler-896 b,1,2,0,144.547396,2.6,,,0,304,5514,0.81,0.88
4619,Kepler-896 c,1,2,0,29.5422963,3.23,,,0,517,5514,0.81,0.88
4620,Kepler-897 b,1,1,0,8.0472642,1.95,,,0,854,5835,0.85,0.94
4621,Kepler-898 b,1,1,0,5.8706191,1.38,,,0,603,4187,0.57,0.59
4622,Kepler-899 b,1,1,0,19.1789859,,,,,,5652,1.1,1
4623,Kepler-9 b,1,3,0,19.27082403,7.96,,,0,661,5779,0.96,1.03
4624,Kepler-9 c,1,3,0,38.907202,8.22,,,0,536,5777,1.01,1.05
4625,Kepler-9 d,1,3,0,1.59295975,1.48,,,0,1517,5779,0.96,1.03
4626,Kepler-90 i,1,8,0,14.44912,1.32,,,,709,6015,1.29,1.12
4627,Kepler-900 b,1,1,0,6.9913086,2.19,,,0,720,4848,0.77,0.85
4628,Kepler-901 b,1,1,0,3.51749079,,,,,,4110,0.64,0.64
4629,Kepler-902 b,1,1,0,40.1097817,,,,,,5588,1.21,0.99
4630,Kepler-903 b,1,2,0,,2.974,,,,,5555,1.63,
4631,Kepler-903 c,1,2,0,62.9228557,2.23,,,0,424,5735,0.85,0.94
4632,Kepler-904 b,1,1,0,3.02166863,1.35,,,0,1332,6201,0.99,1.06
4633,Kepler-905 b,1,1,0,5.08274652,1.47,,,0,960,5569,0.89,1.01
4634,Kepler-906 b,1,1,0,41.6980186,,,,,,6121.67,0.99,1.16
4635,Kepler-907 b,1,1,0,15.86621821,1.18,,,0,874,6044,1.33,1.01
4636,Kepler-908 b,3,1,0,1.34059747,1.07,,,0,1692,5977,1.02,1.13
4637,Kepler-909 b,1,1,0,13.93290318,1.22,,,0,789,6028,1.05,1.15
4638,Kepler-91 b,1,1,0,6.24650863,,,,,,4643.39,6.38,
4639,Kepler-910 b,1,1,0,2.36436901,0.81,,,0,1723,6173,1.51,1.27
4640,Kepler-911 b,1,1,0,,2.527,,,,,6080,1.97,
4641,Kepler-912 b,1,1,0,2.534773,2.05,,,0,1185,5439,0.9,1.01
4642,Kepler-913 b,1,2,0,10.29672521,2.62,,,0,707,5412,0.77,0.86
4643,Kepler-913 c,1,2,0,5.93916,1.43,,,0,829,5207,0.82,0.95
4644,Kepler-914 b,1,1,0,4.40965631,,,,,,5782.74,1.32,1.04
4645,Kepler-915 b,1,1,0,4.59489604,1.24,,,0,1321,6432,1.18,1
4646,Kepler-916 b,1,1,0,,1.861,,,,,5250,0.88,
4647,Kepler-917 b,1,1,0,2.97041437,1.91,,,,,5418,0.76,0.8
4648,Kepler-918 b,1,1,0,4.85386933,1.44,,,0,1102,6061,0.97,1.05
4649,Kepler-919 b,1,1,0,11.04585439,,,,,,5784,1.21,1.04
4650,Kepler-92 b,1,3,0,13.7488263,3.5,,,,,5830,1.69,1.17
4651,Kepler-92 c,1,3,0,26.723169,,,,,,5904.34,1.82,1.07
4652,Kepler-92 d,1,3,0,49.35780383,,,,,,5904.34,1.82,1.07
4653,Kepler-920 b,1,2,0,6.53192704,2.57,,,0,902,5638,0.9,1
4654,Kepler-920 c,1,2,0,100.8276725,,,,,,5340,0.95,0.92
4655,Kepler-921 b,1,1,0,,2.149,,,,,6040,0.96,
4656,Kepler-922 b,1,1,0,0.938468,,,,,,5568.88,0.92,0.98
4657,Kepler-923 b,1,1,0,6.93365167,1.7,,,0,1104,5861,1.3,1.01
4658,Kepler-924 b,1,1,0,61.0370117,2.5,,,0,509,6372,1.01,1.07
4659,Kepler-925 b,1,1,0,33.8678531,2.26,,,0,394,4564,0.69,0.68
4660,Kepler-926 b,1,1,0,,2.924,,,,,5562,1.25,
4661,Kepler-927 b,1,1,0,,1.605,,,,,5962,0.93,
4662,Kepler-928 b,1,1,0,3.9324613,1.8,,,0,894,4841,0.78,0.76
4663,Kepler-929 b,1,1,0,0.921056,1.12,,,0,1831,5822,0.92,0.96
4664,Kepler-93 b,1,2,0,4.72673947,1.59,,,0,1039,5669,0.92,0.91
4665,Kepler-93 c,1,2,0,1460,,954,954,,,5669,0.92,0.91
4666,Kepler-930 b,1,1,0,71.4517775,2.13,,,,,6335,1.4,1.25
4667,Kepler-931 b,1,1,0,8.03755877,1.35,,,0,744,5044,0.8,0.76
4668,Kepler-932 b,1,1,0,1.92143749,1.77,,,0,1276,5238,0.85,0.78
4669,Kepler-933 b,1,1,0,14.20442616,,,,,,5287,0.94,0.91
4670,Kepler-934 b,1,1,0,55.67454,2.2,,,0,370,4991,0.72,0.73
4671,Kepler-935 b,1,1,0,4.880861,1.8,,,0,780,4811,0.68,0.69
4672,Kepler-936 b,1,1,0,10.56134221,1.45,,,,,5482,0.89,0.92
4673,Kepler-937 b,1,2,0,67.668827,3.72,,,,,6095,1.22,1.15
4674,Kepler-937 c,1,2,0,153.348739,2.14,,,0,377,6127,1.08,0.96
4675,Kepler-938 b,1,1,0,52.6298417,2.08,,,0,436,5614,0.83,0.91
4676,Kepler-939 b,1,1,0,14.878296,1.75,,,0,699,5822,0.85,0.92
4677,Kepler-94 b,1,2,0,2.50805735,3.04,,,,,4739,0.75,0.82
4678,Kepler-94 c,1,2,0,816.375396,,,2823.91113,0.345931,,,,0.81
4679,Kepler-940 b,1,1,0,59.62217,3.5,,,0,478,6095,0.96,1.06
4680,Kepler-941 b,1,1,0,17.42392898,,,,,,5312.02,0.93,0.91
4681,Kepler-942 b,1,1,0,44.96417488,2.02,,,0,367,4684,0.71,0.74
4682,Kepler-943 b,1,1,0,49.76999,5.8,,,0,464,5793,0.87,0.97
4683,Kepler-944 b,1,1,0,43.31688,3.2,,,0,473,5691,0.84,0.95
4684,Kepler-945 b,1,1,0,31.0031,2.48,,,0,581,6021,0.94,1.04
4685,Kepler-946 b,1,1,0,11.79174,1.86,,,0,793,5973,0.93,1.02
4686,Kepler-947 b,1,1,0,26.96456482,,,,,,5490,1.3,0.96
4687,Kepler-948 b,1,1,0,7.76855241,,,,,,5501.23,0.97,0.96
4688,Kepler-949 b,1,2,0,8.6893073,3.03,,,0,782,5211,0.9,0.82
4689,Kepler-949 c,1,2,0,20.99757968,2.97,,,0,582,5211,0.9,0.82
4690,Kepler-95 b,1,1,0,11.52307274,,,,,,5632,1.45,1
4691,Kepler-950 b,1,1,0,98.7180406,6.97,,,0,363,5838,0.79,0.87
4692,Kepler-951 b,2,1,0,71.52543938,,,,,,4689,0.72,0.75
4693,Kepler-952 b,1,1,0,130.3546484,,,,,,5637,1.17,1
4694,Kepler-953 b,1,2,0,88.40655258,4.27,,,0,397,5688,1,1.09
4695,Kepler-953 c,1,2,0,9.10976851,,,,,,5328.63,,
4696,Kepler-954 b,1,1,0,16.781774,2.2,,,0,534,4907,0.7,0.71
4697,Kepler-955 b,1,1,0,14.53245736,,,,,,5204,0.77,0.89
4698,Kepler-956 b,1,1,0,5.24867263,3,,,,,6040,1.15,1.1
4699,Kepler-957 b,1,1,0,5.90741395,,,,,,4834.46,0.83,0.78
4700,Kepler-958 b,1,1,0,9.76785911,2.54,,,0,749,5371,0.85,0.86
4701,Kepler-959 b,1,1,0,14.80012,4.4,,,0,1005,7063,1.37,1.39
4702,Kepler-96 b,1,1,0,16.23846777,2.27,,,0,682,5763,0.9,1
4703,Kepler-960 b,1,1,0,3.12686119,,,,,,4508.31,0.79,0.71
4704,Kepler-961 b,1,1,0,16.87723335,,,,,,5553,0.86,0.98
4705,Kepler-962 b,1,1,0,12.05707387,,,,,,5443.81,0.83,0.95
4706,Kepler-963 b,1,1,0,9.976834,3.5,,,0,807,5488,0.94,0.83
4707,Kepler-964 b,1,1,0,13.52251625,,,,,,5368.85,0.81,0.93
4708,Kepler-965 b,1,1,0,134.2519,2.59,,,0,356,6010,0.94,1.04
4709,Kepler-966 b,1,1,0,99.747622,3.93,,,0,391,5620,0.97,0.8
4710,Kepler-967 b,1,2,0,13.22713379,1.86,,,0,581,5080,0.63,0.62
4711,Kepler-967 c,1,2,0,198.7112502,3.65,,,,,5178,0.8,0.84
4712,Kepler-968 b,1,3,0,,2.081,,,,,4399,0.68,
4713,Kepler-968 c,1,3,0,5.70940795,1.51,,,0,644,4402,0.57,0.57
4714,Kepler-969 b,1,2,0,34.1731714,2.07,,,,,5214,0.82,0.92
4715,Kepler-969 c,1,2,0,1.68293461,,,,,,5216.22,0.78,0.89
4716,Kepler-97 b,1,2,0,2.58664041,,,,,,5843,0.95,1.05
4717,Kepler-97 c,1,2,0,789,,344,344,,,5779,0.98,0.94
4718,Kepler-970 b,2,1,0,16.73652231,2.77,,,,,4511,0.67,0.7
4719,Kepler-971 b,1,1,0,9.59068586,3.93,,,0,1087,5476,1.67,0.82
4720,Kepler-972 b,1,1,0,7.03932553,4.65,,,,,6146,1.22,1.15
4721,Kepler-973 b,1,1,0,49.6077331,1.96,,,,,5213,0.78,0.86
4722,Kepler-974 b,1,1,0,4.19449687,1.57,,,0,577,3706,0.52,0.56
4723,Kepler-975 b,1,2,0,1.97034447,,,,,,4783.72,0.81,0.77
4724,Kepler-975 c,1,2,0,5.05821338,,,,,,4783.72,0.81,0.77
4725,Kepler-976 b,1,1,0,,3.844,,,,,5321,0.81,
4726,Kepler-977 b,1,1,0,26.85338785,,,,,,5180.95,0.72,0.88
4727,Kepler-978 b,1,1,0,49.6221509,2.75,,,0,539,6264,1.02,1.04
4728,Kepler-979 b,1,1,0,,2.681,,,,,5271,0.8,
4729,Kepler-98 b,1,1,0,1.54167663,1.82,,,0,1437,5580,0.89,0.99
4730,Kepler-980 b,1,1,0,11.551282,2.15,,,0,785,5934,0.91,1.01
4731,Kepler-981 b,1,1,0,4.46975774,2.27,,,0,1104,5988,0.93,1.02
4732,Kepler-982 b,1,1,0,15.77378,2.43,,,0,758,5939,1.04,1.01
4733,Kepler-983 b,1,1,0,60.0855082,2.19,,,0,492,6201,0.99,1.06
4734,Kepler-984 b,1,1,0,43.0343364,2.5,,,0,484,5550,0.91,0.91
4735,Kepler-985 b,1,1,0,116.331901,3.53,,,0,371,5733,1,0.98
4736,Kepler-986 b,1,1,0,56.4349938,2.09,,,0,444,5734,0.88,0.98
4737,Kepler-987 b,1,1,0,105.3033148,3.54,,,0,394,6032,0.97,1.05
4738,Kepler-988 b,1,1,0,17.76080053,2.07,,,,,4005,0.53,0.55
4739,Kepler-989 b,1,1,0,7.96431524,,,,,,4966,0.83,0.82
4740,Kepler-99 b,2,1,0,4.60357529,,,,,,4774,0.75,0.77
4741,Kepler-990 b,1,2,0,9.91723428,2.6,,,,,5948,1.08,1.05
4742,Kepler-990 c,1,2,0,0.53834791,,,,,,5521.54,1.03,0.97
4743,Kepler-991 b,1,1,0,82.5342519,2.29,,,0,252,4237,0.56,0.56
4744,Kepler-992 b,1,1,0,20.16034462,3.78,,,0,767,5017,1.71,0.94
4745,Kepler-993 b,1,1,0,22.08515,5.5,,,0,448,3831,0.93,0.63
4746,Kepler-994 b,1,1,0,1.15116611,,,,,,3878,0.6,0.59
4747,Kepler-995 b,1,1,0,28.26758203,,,,,,5182,0.77,0.88
4748,Kepler-996 b,1,1,0,,2.302,,,,,5712,1.3,
4749,Kepler-997 b,1,1,0,2.70728053,,,,,,6169,1.55,1.18
4750,Kepler-998 b,1,1,0,5.65378367,,,,,,5822,1.23,1.05
4751,Kepler-999 b,1,1,0,5.99185702,1.51,,,0,1114,6167,1.11,1.06
4752,L 168-9 b,1,1,0,1.4015,1.39,4.6,4.6,0.21,965,3800,0.6,0.62
4753,L 363-38 b,1,1,0,8.781,,,4.67,,330,3129,0.27,0.21
4754,L 98-59 b,1,4,0,2.25314,0.8,,,0.1,,3367,0.31,0.31
4755,L 98-59 c,1,4,0,3.6906777,1.385,2.22,2.22,0.103,553,3415,0.3,0.27
4756,L 98-59 d,1,4,0,7.4507305,3.045,,,,329,3469,0.31,
4757,L 98-59 e,1,4,0,12.796,,,3.06,0.128,342,3415,0.3,0.27
4758,LHS 1140 b,1,2,0,24.73712,1.43,6.65,6.65,0.29,230,3131,0.19,0.15
4759,LHS 1140 c,1,2,0,3.7779329,,,,,,3216,0.21,0.18
4760,LHS 1478 b,1,1,0,1.94954034,1.393,,,,561,3414,0.26,
4761,LHS 1678 b,2,3,0,0.8602325,0.685,,,0.033,,3490,0.33,0.34
4762,LHS 1678 c,2,3,0,3.694284,0.941,,,0.039,,3490,0.33,0.34
4763,LHS 1678 d,2,3,0,4.96520686,0.857,,,,463,3450,0.34,
4764,LHS 1815 b,1,1,0,3.81433,1.088,8.7,8.7,0,617,3643,0.5,0.5
4765,LHS 3154 b,1,1,0,3.71778,,,13.15,0.076,,2861,0.14,0.11
4766,LHS 3844 b,1,1,0,0.46292913,1.303,,,,805,3036,0.19,0.15
4767,LHS 475 b,1,1,0,2.029088,0.991,,,,586,3300,0.28,0.26
4768,LP 714-47 b,1,1,0,4.052034,,,,,,3950,0.58,0.59
4769,LP 791-18 b,1,3,0,0.9479981,1.212,,,,564,2960,0.18,0.14
4770,LP 791-18 c,1,3,0,4.9899054,,,,,,2960,0.17,0.14
4771,LP 791-18 d,1,3,0,2.753436,1.032,0.9,0.9,0.0015,396,2960,0.18,0.14
4772,LP 890-9 b,1,2,0,2.72990489,1.351,,,,362,2887,0.16,
4773,LP 890-9 c,1,2,0,8.457463,1.367,25.3,25.3,,272,2850,0.16,0.12
4774,LSPM J2116+0234 b,1,1,0,14.4399,,,13.3,0.183,,3475,0.43,0.43
4775,LTT 1445 A b,3,2,0,5.35882,1.38,2.2,2.2,0.19,433,3337,0.28,0.26
4776,LTT 1445 A c,3,2,0,3.1239035,1.147,1.54,1.54,0.223,508,3340,0.27,0.26
4777,LTT 3780 b,2,2,0,0.76837931,1.325,2.46,2.46,0,903,3358,0.38,0.38
4778,LTT 3780 c,2,2,0,12.252196,2.33,7.02,7.02,0.03,,3360,0.38,0.38
4779,LTT 9779 b,1,1,0,0.7920646,12.967,,,,1571,5422,0.98,
4780,LkCa 15 b,1,2,0,,,,,,,4194,1.61,
4781,LkCa 15 c,1,2,0,,,,,,,4194,1.61,
4782,Luhman 16 b,1,1,0,10001,,8867.41256,8867.41256,0.35,,,,0.03
4783,Lupus-TR-3 b,1,1,0,3.91405,9.976,257.431,257.431,0,,5000,0.82,0.87
4784,M62H b,1,1,0,0.13293503,,785.03617,785.03617,,,,,1.4
4785,MASCARA-1 b,1,1,0,2.1487872,17.479,,,,2463,7893,2.02,
4786,MASCARA-4 b,2,1,0,2.82406,17.15,985.273,985.273,0,2100,7800,1.92,1.75
4787,MOA-2007-BLG-192L b,1,1,0,,,3.3,3.3,,,,,0.06
4788,MOA-2007-BLG-400L b,1,1,0,,,260,260,,34,,,0.3
4789,MOA-2008-BLG-310L b,1,1,0,,,74,74,,,,,0.67
4790,MOA-2008-BLG-379L b,1,1,0,,,1300,1300,,,,,0.56
4791,MOA-2009-BLG-266L b,1,1,0,2800,,10.4,10.4,,,,,0.56
4792,MOA-2009-BLG-319L b,1,1,0,,,67.3,67.3,,,,,0.52
4793,MOA-2009-BLG-387L b,1,1,0,1980,,830,830,,,,,0.19
4794,MOA-2010-BLG-073L b,1,1,0,,,3500,3500,,,,,0.16
4795,MOA-2010-BLG-117L b,1,1,0,,,170,170,,,,,0.58
4796,MOA-2010-BLG-328L b,1,1,0,,,15.2,15.2,,,,,0.12
4797,MOA-2010-BLG-353L b,1,1,0,,,86,86,,,,,0.18
4798,MOA-2010-BLG-477L b,1,1,0,,,480,480,,,5950,,0.67
4799,MOA-2011-BLG-028L b,1,1,0,,,30,30,,,,,0.75
4800,MOA-2011-BLG-262L b,1,1,0,,,0.47,0.47,,,,,0
4801,MOA-2011-BLG-291L b,1,1,0,,,18,18,,,,,0.15
4802,MOA-2011-BLG-293L b,1,1,0,3000,,760,760,,,,,0.43
4803,MOA-2011-BLG-322L b,1,1,0,,,3690,3690,,,,,0.39
4804,MOA-2012-BLG-006L b,1,1,0,,,2700,2700,,,,,0.49
4805,MOA-2012-BLG-505L b,1,1,0,,,6.7,6.7,,,,,0.1
4806,MOA-2013-BLG-220L b,1,1,0,,,,,,,,,0.77
4807,MOA-2013-BLG-605L b,1,1,0,,,8.28,8.28,,,,,0.07
4808,MOA-2015-BLG-337L b,1,1,0,,,33.7,33.7,,,,,0.01
4809,MOA-2016-BLG-227L b,1,1,0,,,1700,1700,,,,,0.54
4810,MOA-2016-BLG-319L b,1,1,0,,,210,210,,,,,0.15
4811,MOA-2019-BLG-008L b,1,1,0,,,3813.94088,3813.94088,,,,,0.6
4812,MOA-2020-BLG-135L b,1,1,0,,,11.3,11.3,,,,,0.23
4813,MOA-2020-BLG-208L b,1,1,0,,,46,46,,,,,0.43
4814,MOA-2022-BLG-249L b,1,1,0,,,4.83,4.83,,,,,0.18
4815,MOA-2022-BLG-563L b,1,1,0,,,127.13136,127.13136,,,,,0.48
4816,MOA-bin-1L b,1,1,0,,,1200,1200,,,,,0.75
4817,MOA-bin-29 b,1,1,0,,,190,190,,,,,0.03
4818,MWC 758 c,1,1,0,,,,,,500,,,1.5
4819,MXB 1658-298 b,2,1,0,760,,7532.571,7532.571,,,,,
4820,NGC 2682 Sand 1429 b,1,1,0,77.48,,,572.09113,0,683,6000,2.13,1.26
4821,NGC 2682 Sand 364 b,1,1,0,120.951,,,498.9931,0.35,,4284,,1.35
4822,NGC 2682 Sand 978 b,1,1,0,511.21,,,692.8694,0.16,,4200,,1.37
4823,NGC 2682 YBP 1194 b,1,1,0,6.958,,,108.06,0.24,,5780,0.99,1.01
4824,NGC 2682 YBP 1514 b,1,1,0,5.118,,,127.13,0.39,,5725,0.89,0.96
4825,NGC 2682 YBP 401 b,1,1,0,4.087,,,133.4886,0.16,,6165,,1.14
4826,NGTS-1 b,1,1,0,2.6473049,,,,,,3916,0.57,0.62
4827,NGTS-10 b,1,1,0,0.7668944,13.507,687.14846,687.14846,0,1332,4600,0.7,0.7
4828,NGTS-11 b,1,1,0,,8.722,,,,668,5076,0.83,
4829,NGTS-12 b,1,1,0,7.5337657,10.611,,,,1156,5869,1.53,
4830,NGTS-13 b,1,1,0,4.119027,12.801,1538.2972,1538.2972,0.086,1605,5819,1.79,1.3
4831,NGTS-14 A b,2,1,0,3.535713,4.586,,,,1036,5222,0.86,
4832,NGTS-15 b,1,1,0,3.27623,12.33,238.68913,238.68913,0,1146,5600,0.95,0.99
4833,NGTS-16 b,1,1,0,4.84532,14.572,211.99155,211.99155,0,1177,5550,1.21,1
4834,NGTS-17 b,1,1,0,3.24253,13.899,242.8209,242.8209,0,1457,5650,1.34,1.02
4835,NGTS-18 b,1,1,0,3.05125,13.563,129.99182,129.99182,0,1381,5610,1.39,1
4836,NGTS-2 b,1,1,0,4.511164,17.878,235.1942,235.1942,0,1468,6478,1.7,1.64
4837,NGTS-20 b,1,1,0,54.3212423,11.635,,,,449,6207,1.82,
4838,NGTS-21 b,1,1,0,1.5433897,14.908,750.07504,750.07504,0,1357,4660,0.86,0.72
4839,NGTS-23 b,1,1,0,4.0764326,14.202,194.82881,194.82881,0,1327,6057,1.24,1.01
4840,NGTS-24 b,1,1,0,3.4671474,11.64,,,,1239,5886,1.58,
4841,NGTS-25 b,1,1,0,2.823093,11.467,203.09235,203.09235,0,1101,5321,0.86,0.91
4842,NGTS-26 b,1,1,0,4.5199279,14.886,92.80589,92.80589,0,1331,5550,1.16,0.96
4843,NGTS-27 b,1,1,0,3.3704313,13.694,,,,1723,5765,1.85,
4844,NGTS-3 A b,2,1,0,1.6753728,16.589,756.4354,756.4354,,,5600,0.93,1.02
4845,NGTS-30 b,1,1,0,,9.93,,,,1010,5427.9,0.91,
4846,NGTS-4 b,1,1,0,1.33723492,3.027,,,,1392,5111.9,0.86,
4847,NGTS-5 b,1,1,0,3.3575477,12.652,,,,883,5013,0.75,
4848,NGTS-6 b,1,1,0,0.8820585,,,,,,4730,0.75,0.77
4849,NGTS-8 b,1,1,0,2.4997,12.218,295.5819,295.5819,0.01,1345,5241,0.98,0.89
4850,NGTS-9 b,1,1,0,4.4352884,11.211,,,,1365,6245,1.38,
4851,NN Ser c,2,2,0,5660,,2196.11,2196.11,,,57000,,0.54
4852,NN Ser d,2,2,0,2883.5,,731,731,0.19,,,,
4853,NSVS 14256825 b,2,1,0,3225,,,4497.2945,0.12,,40000,0.19,0.42
4854,NY Vir b,2,2,0,2985.7,,,883.53,0.44,,32780,0.15,0.46
4855,NY Vir c,2,2,0,8799,,,1760.7782,0.15,,32780,0.15,0.46
4856,OGLE-2003-BLG-235L b,1,1,0,,,830,830,,,,,0.63
4857,OGLE-2005-BLG-071L b,1,1,0,,,1200,1200,,55,,,0.46
4858,OGLE-2005-BLG-169L b,1,1,0,,,14.1,14.1,,,,,0.69
4859,OGLE-2005-BLG-390L b,1,1,0,3285,,5.5,5.5,,50,,,0.22
4860,OGLE-2006-BLG-109L b,1,2,0,1788.5,,231,231,,,,,0.51
4861,OGLE-2006-BLG-109L c,1,2,0,4927.5,,86,86,0.15,,,,0.51
4862,OGLE-2006-BLG-284L A b,2,1,0,,,144,144,,,,,0.35
4863,OGLE-2007-BLG-349L AB c,2,1,0,2557,,80,80,,,,,0.41
4864,OGLE-2007-BLG-368L b,1,1,0,,,20,20,,,,,0.64
4865,OGLE-2008-BLG-092L b,2,1,0,,,57,57,,,,,0.71
4866,OGLE-2008-BLG-355L b,1,1,0,,,1500,1500,,,,,0.37
4867,OGLE-2011-BLG-0173L b,1,1,0,,,,,,,,,0.4
4868,OGLE-2011-BLG-0251L b,1,1,0,,,170,170,,,,,0.26
4869,OGLE-2011-BLG-0265L b,1,1,0,,,280,280,,,,,0.21
4870,OGLE-2012-BLG-0026L b,1,2,0,,,46.1,46.1,,,,,1.06
4871,OGLE-2012-BLG-0026L c,1,2,0,,,220,220,,,,,0.82
4872,OGLE-2012-BLG-0358L b,1,1,0,,,601,601,,,,,0.02
4873,OGLE-2012-BLG-0406L b,1,1,0,,,1200,1200,,,,,0.59
4874,OGLE-2012-BLG-0563L b,1,1,0,,,120,120,,,,,0.34
4875,OGLE-2012-BLG-0724L b,1,1,0,,,150,150,,,,,0.29
4876,OGLE-2012-BLG-0838L b,1,1,0,,,53.1,53.1,,,,,0.4
4877,OGLE-2012-BLG-0950L b,1,1,0,,,30,30,,,,,0.47
4878,OGLE-2013-BLG-0102L b,1,1,0,,,4100,4100,,,,,0.1
4879,OGLE-2013-BLG-0132L b,1,1,0,,,92,92,,,,,0.54
4880,OGLE-2013-BLG-0341L B b,2,1,0,,,2.32,2.32,,,,,0.15
4881,OGLE-2013-BLG-0911L b,1,1,0,,,3020,3020,,,,,0.29
4882,OGLE-2013-BLG-1721L b,1,1,0,,,200,200,,,,,0.46
4883,OGLE-2013-BLG-1761L b,1,1,0,,,860,860,,,,,0.33
4884,OGLE-2014-BLG-0124L b,1,1,0,,,206.58846,206.58846,,,,,0.9
4885,OGLE-2014-BLG-0221L b,1,1,0,,,22934.49785,22934.49785,,,,,9.9
4886,OGLE-2014-BLG-0319L b,1,1,0,,,181.16219,181.16219,,,,,0.52
4887,OGLE-2014-BLG-0676L b,1,1,0,,,1185.49996,1185.49996,,,,,0.73
4888,OGLE-2014-BLG-1722L b,1,2,0,,,,,,,,,
4889,OGLE-2014-BLG-1722L c,1,2,0,,,83.3,83.3,,,,,0.39
4890,OGLE-2014-BLG-1760L b,1,1,0,,,180,180,,,,,0.51
4891,OGLE-2015-BLG-0051L b,1,1,0,,,230,230,,,,,0.1
4892,OGLE-2015-BLG-0954L b,1,1,0,,,1200,1200,,,,,0.33
4893,OGLE-2015-BLG-0966L b,1,1,0,,,21,21,,,,,0.38
4894,OGLE-2015-BLG-1649L b,1,1,0,,,807,807,,,,,0.34
4895,OGLE-2015-BLG-1670L b,1,1,0,,,17.9,17.9,,,,,0.55
4896,OGLE-2015-BLG-1771L b,1,1,0,,,127,127,,,,,0.09
4897,OGLE-2016-BLG-0263L b,1,1,0,,,1300,1300,,,,,0.13
4898,OGLE-2016-BLG-0613L AB b,2,1,0,,,1400,1400,,,,,0.66
4899,OGLE-2016-BLG-1067L b,1,1,0,,,140,140,,,,,0.28
4900,OGLE-2016-BLG-1093L b,1,1,0,,,200.2319,200.2319,,,,,0.41
4901,OGLE-2016-BLG-1190L b,1,1,0,1220,,4253,4253,0.42,,,,0.88
4902,OGLE-2016-BLG-1195L b,1,1,0,,,1.43,1.43,,,,,0.08
4903,OGLE-2016-BLG-1227L b,1,1,0,,,250,250,,,,,0.1
4904,OGLE-2017-BLG-0173L b,1,1,0,,,7.581,7.581,,,,,0.36
4905,OGLE-2017-BLG-0373L b,1,1,0,,,127,127,,,,,0.25
4906,OGLE-2017-BLG-0406L b,1,1,0,,,130,130,,,,,0.56
4907,OGLE-2017-BLG-0448L b,1,1,0,,,190,190,,,,,0.52
4908,OGLE-2017-BLG-0482L b,1,1,0,,,9,9,,,,,0.2
4909,OGLE-2017-BLG-0604L b,1,1,0,,,160,160,,,,,0.7
4910,OGLE-2017-BLG-0640L b,1,1,0,,,514.88202,514.88202,,,,,0.32
4911,OGLE-2017-BLG-1049L b,1,1,0,,,1760,1760,,,,,0.55
4912,OGLE-2017-BLG-1099L b,1,1,0,,,959.84179,959.84179,,,,,0.45
4913,OGLE-2017-BLG-1140L b,1,1,0,,,505,505,,,,,0.21
4914,OGLE-2017-BLG-1237L b,1,1,0,,,1207.74795,1207.74795,,,,,0.46
4915,OGLE-2017-BLG-1275L b,1,1,0,,,1875.1876,1875.1876,,,,,0.63
4916,OGLE-2017-BLG-1375L b,1,1,0,,,3585,3585,,,,,0.81
4917,OGLE-2017-BLG-1434L b,1,1,0,,,4.5,4.5,,,,,0.23
4918,OGLE-2017-BLG-1522L b,1,1,0,,,240,240,,,,,0.04
4919,OGLE-2017-BLG-1691L b,1,1,0,,,14.62011,14.62011,,,,,0.45
4920,OGLE-2017-BLG-1806L b,1,1,0,,,2.4,2.4,,,,,0.44
4921,OGLE-2018-BLG-0298L b,1,1,0,,,28.92239,28.92239,,,,,0.63
4922,OGLE-2018-BLG-0383L b,1,1,0,,,6.4,6.4,,,,,0.1
4923,OGLE-2018-BLG-0506L b,1,1,0,,,16.3,16.3,,,,,0.63
4924,OGLE-2018-BLG-0516L b,1,1,0,,,20.1,20.1,,,,,0.47
4925,OGLE-2018-BLG-0532L b,1,1,0,,,6.228,6.228,,,,,0.2
4926,OGLE-2018-BLG-0567L b,1,1,0,,,101.70509,101.70509,,,,,0.25
4927,OGLE-2018-BLG-0596L b,1,1,0,,,1.19,1.19,,,,,0.15
